city,country,lat,lon,year,month,t2m,precip
Lima,PE,-12.05,-77.04,2013,12,18.57,0.02
Lima,PE,-12.05,-77.04,2013,13,18.02,0.03
Lima,PE,-12.05,-77.04,2014,1,19.58,0.02
Lima,PE,-12.05,-77.04,2014,2,19.74,0.02
Lima,PE,-12.05,-77.04,2014,3,19.66,0.05
Lima,PE,-12.05,-77.04,2014,4,19.21,0.01
Lima,PE,-12.05,-77.04,2014,5,18.19,0.01
Lima,PE,-12.05,-77.04,2014,6,17.9,0.02
Lima,PE,-12.05,-77.04,2014,7,17.5,0.01
Lima,PE,-12.05,-77.04,2014,8,17.33,0.0
Lima,PE,-12.05,-77.04,2014,9,17.47,0.02
Lima,PE,-12.05,-77.04,2014,10,17.94,0.03
Lima,PE,-12.05,-77.04,2014,11,17.91,0.02
Lima,PE,-12.05,-77.04,2014,12,18.55,0.04
Lima,PE,-12.05,-77.04,2014,13,18.41,0.02
Lima,PE,-12.05,-77.04,2015,1,19.37,0.09
Lima,PE,-12.05,-77.04,2015,2,19.96,0.72
Lima,PE,-12.05,-77.04,2015,3,19.99,0.42
Lima,PE,-12.05,-77.04,2015,4,19.79,0.04
Lima,PE,-12.05,-77.04,2015,5,19.07,0.05
Lima,PE,-12.05,-77.04,2015,6,18.7,0.02
Lima,PE,-12.05,-77.04,2015,7,17.69,0.08
Lima,PE,-12.05,-77.04,2015,8,17.81,0.06
Lima,PE,-12.05,-77.04,2015,9,18.41,0.03
Lima,PE,-12.05,-77.04,2015,10,18.65,0.05
Lima,PE,-12.05,-77.04,2015,11,18.71,0.06
Lima,PE,-12.05,-77.04,2015,12,20.14,0.1
Lima,PE,-12.05,-77.04,2015,13,19.02,0.14
Lima,PE,-12.05,-77.04,2016,1,20.42,0.13
Lima,PE,-12.05,-77.04,2016,2,21.24,0.34
Lima,PE,-12.05,-77.04,2016,3,21.36,0.29
Lima,PE,-12.05,-77.04,2016,4,20.16,0.04
Lima,PE,-12.05,-77.04,2016,5,19.04,0.01
Lima,PE,-12.05,-77.04,2016,6,17.5,0.04
Lima,PE,-12.05,-77.04,2016,7,17.03,0.03
Lima,PE,-12.05,-77.04,2016,8,17.5,0.03
Lima,PE,-12.05,-77.04,2016,9,17.85,0.02
Lima,PE,-12.05,-77.04,2016,10,17.86,0.09
Lima,PE,-12.05,-77.04,2016,11,18.17,0.02
Lima,PE,-12.05,-77.04,2016,12,18.75,0.1
Lima,PE,-12.05,-77.04,2016,13,18.9,0.09
Lima,PE,-12.05,-77.04,2017,1,19.81,0.44
Lima,PE,-12.05,-77.04,2017,2,20.47,0.37
Lima,PE,-12.05,-77.04,2017,3,20.72,0.52
Lima,PE,-12.05,-77.04,2017,4,19.94,0.04
Lima,PE,-12.05,-77.04,2017,5,18.59,0.07
Lima,PE,-12.05,-77.04,2017,6,17.42,0.04
Lima,PE,-12.05,-77.04,2017,7,16.99,0.03
Lima,PE,-12.05,-77.04,2017,8,16.89,0.06
Lima,PE,-12.05,-77.04,2017,9,17.48,0.03
Lima,PE,-12.05,-77.04,2017,10,18.06,0.08
Lima,PE,-12.05,-77.04,2017,11,17.61,0.11
Lima,PE,-12.05,-77.04,2017,12,18.47,0.07
Lima,PE,-12.05,-77.04,2017,13,18.53,0.15
Lima,PE,-12.05,-77.04,2018,1,19.11,0.28
Lima,PE,-12.05,-77.04,2018,2,19.38,0.62
Lima,PE,-12.05,-77.04,2018,3,19.78,0.64
Lima,PE,-12.05,-77.04,2018,4,19.1,0.17
Lima,PE,-12.05,-77.04,2018,5,18.01,0.03
Lima,PE,-12.05,-77.04,2018,6,16.95,0.11
Lima,PE,-12.05,-77.04,2018,7,16.82,0.1
Lima,PE,-12.05,-77.04,2018,8,17.22,0.19
Lima,PE,-12.05,-77.04,2018,9,17.51,0.05
Lima,PE,-12.05,-77.04,2018,10,17.54,0.08
Lima,PE,-12.05,-77.04,2018,11,18.3,0.05
Lima,PE,-12.05,-77.04,2018,12,19.16,0.02
Lima,PE,-12.05,-77.04,2018,13,18.23,0.19
Lima,PE,-12.05,-77.04,2019,1,19.95,0.15
Lima,PE,-12.05,-77.04,2019,2,21.1,0.13
Lima,PE,-12.05,-77.04,2019,3,20.54,0.17
Lima,PE,-12.05,-77.04,2019,4,19.72,0.01
Lima,PE,-12.05,-77.04,2019,5,18.47,0.02
Lima,PE,-12.05,-77.04,2019,6,17.59,0.04
Lima,PE,-12.05,-77.04,2019,7,16.98,0.08
Lima,PE,-12.05,-77.04,2019,8,17.28,0.01
Lima,PE,-12.05,-77.04,2019,9,17.53,0.01
Lima,PE,-12.05,-77.04,2019,10,17.62,0.01
Lima,PE,-12.05,-77.04,2019,11,18.45,0.07
Lima,PE,-12.05,-77.04,2019,12,18.95,0.18
Lima,PE,-12.05,-77.04,2019,13,18.67,0.07
Lima,PE,-12.05,-77.04,2020,1,20.06,0.08
Lima,PE,-12.05,-77.04,2020,2,20.58,0.12
Lima,PE,-12.05,-77.04,2020,3,20.37,0.09
Lima,PE,-12.05,-77.04,2020,4,19.7,0.03
Lima,PE,-12.05,-77.04,2020,5,18.81,0.0
Lima,PE,-12.05,-77.04,2020,6,17.15,0.01
Lima,PE,-12.05,-77.04,2020,7,16.53,0.11
Lima,PE,-12.05,-77.04,2020,8,16.79,0.04
Lima,PE,-12.05,-77.04,2020,9,17.35,0.0
Lima,PE,-12.05,-77.04,2020,10,18.27,0.03
Lima,PE,-12.05,-77.04,2020,11,17.85,0.04
Lima,PE,-12.05,-77.04,2020,12,18.41,0.34
Lima,PE,-12.05,-77.04,2020,13,18.48,0.07
Lima,PE,-12.05,-77.04,2021,1,19.33,0.39
Lima,PE,-12.05,-77.04,2021,2,20.16,0.05
Lima,PE,-12.05,-77.04,2021,3,19.83,0.24
Lima,PE,-12.05,-77.04,2021,4,18.88,0.09
Lima,PE,-12.05,-77.04,2021,5,17.82,0.03
Lima,PE,-12.05,-77.04,2021,6,17.29,0.02
Lima,PE,-12.05,-77.04,2021,7,16.95,0.0
Lima,PE,-12.05,-77.04,2021,8,17.08,0.01
Lima,PE,-12.05,-77.04,2021,9,17.1,0.0
Lima,PE,-12.05,-77.04,2021,10,17.42,0.01
Lima,PE,-12.05,-77.04,2021,11,17.33,0.03
Lima,PE,-12.05,-77.04,2021,12,18.13,0.17
Lima,PE,-12.05,-77.04,2021,13,18.1,0.09
Lima,PE,-12.05,-77.04,2022,1,18.98,0.07
Lima,PE,-12.05,-77.04,2022,2,18.69,0.27
Lima,PE,-12.05,-77.04,2022,3,19.19,0.35
Lima,PE,-12.05,-77.04,2022,4,18.4,0.16
Lima,PE,-12.05,-77.04,2022,5,17.56,0.14
Lima,PE,-12.05,-77.04,2022,6,16.12,0.01
Lima,PE,-12.05,-77.04,2022,7,16.4,0.01
Lima,PE,-12.05,-77.04,2022,8,16.46,0.01
Lima,PE,-12.05,-77.04,2022,9,16.81,0.05
Lima,PE,-12.05,-77.04,2022,10,16.8,0.0
Lima,PE,-12.05,-77.04,2022,11,17.69,0.0
Lima,PE,-12.05,-77.04,2022,12,18.34,0.14
Lima,PE,-12.05,-77.04,2022,13,17.62,0.1
Lima,PE,-12.05,-77.04,2023,1,18.87,0.1
Lima,PE,-12.05,-77.04,2023,2,20.24,0.28
Lima,PE,-12.05,-77.04,2023,3,20.26,0.5
Lima,PE,-12.05,-77.04,2023,4,20.57,0.03
Lima,PE,-12.05,-77.04,2023,5,19.79,0.01
Lima,PE,-12.05,-77.04,2023,6,18.8,0.01
Lima,PE,-12.05,-77.04,2023,7,18.7,0.0
Lima,PE,-12.05,-77.04,2023,8,18.9,0.08
Lima,PE,-12.05,-77.04,2023,9,18.94,0.02
Lima,PE,-12.05,-77.04,2023,10,18.67,0.03
Lima,PE,-12.05,-77.04,2023,11,18.96,0.04
Lima,PE,-12.05,-77.04,2023,12,19.7,0.37
Lima,PE,-12.05,-77.04,2023,13,19.36,0.12
Lima,PE,-12.05,-77.04,2024,1,20.78,0.08
Lima,PE,-12.05,-77.04,2024,2,21.26,0.21
Lima,PE,-12.05,-77.04,2024,3,20.8,0.18
Lima,PE,-12.05,-77.04,2024,4,19.89,0.11
Lima,PE,-12.05,-77.04,2024,5,18.78,0.03
Lima,PE,-12.05,-77.04,2024,6,17.51,0.04
Lima,PE,-12.05,-77.04,2024,7,17.33,0.03
Lima,PE,-12.05,-77.04,2024,8,17.41,0.02
Lima,PE,-12.05,-77.04,2024,9,18.28,0.03
Lima,PE,-12.05,-77.04,2024,10,18.52,0.02
Lima,PE,-12.05,-77.04,2024,11,18.11,0.15
Lima,PE,-12.05,-77.04,2024,12,18.61,0.27
Lima,PE,-12.05,-77.04,2024,13,18.93,0.1
Bogota,CO,4.71,-74.07,1981,1,17.9,1.59
Bogota,CO,4.71,-74.07,1981,2,18.43,4.63
Bogota,CO,4.71,-74.07,1981,3,18.68,3.31
Bogota,CO,4.71,-74.07,1981,4,18.63,9.1
Bogota,CO,4.71,-74.07,1981,5,17.87,11.84
Bogota,CO,4.71,-74.07,1981,6,17.71,5.68
Bogota,CO,4.71,-74.07,1981,7,17.2,4.24
Bogota,CO,4.71,-74.07,1981,8,17.89,6.33
Bogota,CO,4.71,-74.07,1981,9,17.67,4.15
Bogota,CO,4.71,-74.07,1981,10,17.73,7.71
Bogota,CO,4.71,-74.07,1981,11,17.83,5.25
Bogota,CO,4.71,-74.07,1981,12,17.85,3.43
Bogota,CO,4.71,-74.07,1981,13,17.95,5.61
Bogota,CO,4.71,-74.07,1982,1,17.17,4.26
Bogota,CO,4.71,-74.07,1982,2,17.84,4.66
Bogota,CO,4.71,-74.07,1982,3,18.33,3.83
Bogota,CO,4.71,-74.07,1982,4,18.13,9.04
Bogota,CO,4.71,-74.07,1982,5,17.94,6.44
Bogota,CO,4.71,-74.07,1982,6,18.03,2.27
Bogota,CO,4.71,-74.07,1982,7,17.38,1.79
Bogota,CO,4.71,-74.07,1982,8,17.94,1.43
Bogota,CO,4.71,-74.07,1982,9,18.62,3.85
Bogota,CO,4.71,-74.07,1982,10,17.68,10.08
Bogota,CO,4.71,-74.07,1982,11,17.78,4.75
Bogota,CO,4.71,-74.07,1982,12,18.21,3.28
Bogota,CO,4.71,-74.07,1982,13,17.92,4.64
Bogota,CO,4.71,-74.07,1983,1,19.74,1.58
Bogota,CO,4.71,-74.07,1983,2,19.61,2.83
Bogota,CO,4.71,-74.07,1983,3,19.73,4.4
Bogota,CO,4.71,-74.07,1983,4,19.03,8.99
Bogota,CO,4.71,-74.07,1983,5,18.59,6.14
Bogota,CO,4.71,-74.07,1983,6,18.29,3.42
Bogota,CO,4.71,-74.07,1983,7,18.29,3.03
Bogota,CO,4.71,-74.07,1983,8,18.76,1.96
Bogota,CO,4.71,-74.07,1983,9,19.12,2.4
Bogota,CO,4.71,-74.07,1983,10,18.17,8.04
Bogota,CO,4.71,-74.07,1983,11,18.24,4.51
Bogota,CO,4.71,-74.07,1983,12,17.57,6.73
Bogota,CO,4.71,-74.07,1983,13,18.76,4.51
Bogota,CO,4.71,-74.07,1984,1,16.93,5.62
Bogota,CO,4.71,-74.07,1984,2,17.8,6.13
Bogota,CO,4.71,-74.07,1984,3,17.93,4.22
Bogota,CO,4.71,-74.07,1984,4,18.33,7.89
Bogota,CO,4.71,-74.07,1984,5,18.03,9.01
Bogota,CO,4.71,-74.07,1984,6,17.42,5.74
Bogota,CO,4.71,-74.07,1984,7,16.99,2.66
Bogota,CO,4.71,-74.07,1984,8,17.93,3.44
Bogota,CO,4.71,-74.07,1984,9,17.53,4.49
Bogota,CO,4.71,-74.07,1984,10,17.39,8.09
Bogota,CO,4.71,-74.07,1984,11,16.84,5.79
Bogota,CO,4.71,-74.07,1984,12,17.73,3.22
Bogota,CO,4.71,-74.07,1984,13,17.57,5.52
Bogota,CO,4.71,-74.07,1985,1,17.18,2.06
Bogota,CO,4.71,-74.07,1985,2,17.88,2.09
Bogota,CO,4.71,-74.07,1985,3,18.9,4.23
Bogota,CO,4.71,-74.07,1985,4,18.47,4.37
Bogota,CO,4.71,-74.07,1985,5,17.92,5.51
Bogota,CO,4.71,-74.07,1985,6,17.51,2.3
Bogota,CO,4.71,-74.07,1985,7,17.45,3.66
Bogota,CO,4.71,-74.07,1985,8,17.75,5.73
Bogota,CO,4.71,-74.07,1985,9,17.76,9.1
Bogota,CO,4.71,-74.07,1985,10,17.25,8.18
Bogota,CO,4.71,-74.07,1985,11,17.32,5.7
Bogota,CO,4.71,-74.07,1985,12,17.25,1.75
Bogota,CO,4.71,-74.07,1985,13,17.72,4.57
Bogota,CO,4.71,-74.07,1986,1,17.93,3.66
Bogota,CO,4.71,-74.07,1986,2,17.35,7.55
Bogota,CO,4.71,-74.07,1986,3,17.75,4.74
Bogota,CO,4.71,-74.07,1986,4,18.34,8.81
Bogota,CO,4.71,-74.07,1986,5,18.31,9.18
Bogota,CO,4.71,-74.07,1986,6,17.3,5.81
Bogota,CO,4.71,-74.07,1986,7,17.2,2.21
Bogota,CO,4.71,-74.07,1986,8,17.97,4.66
Bogota,CO,4.71,-74.07,1986,9,18.12,5.84
Bogota,CO,4.71,-74.07,1986,10,17.12,9.73
Bogota,CO,4.71,-74.07,1986,11,17.53,5.91
Bogota,CO,4.71,-74.07,1986,12,18.02,2.54
Bogota,CO,4.71,-74.07,1986,13,17.75,5.87
Bogota,CO,4.71,-74.07,1987,1,18.56,2.06
Bogota,CO,4.71,-74.07,1987,2,19.52,2.69
Bogota,CO,4.71,-74.07,1987,3,18.95,3.91
Bogota,CO,4.71,-74.07,1987,4,19.05,5.52
Bogota,CO,4.71,-74.07,1987,5,18.26,5.79
Bogota,CO,4.71,-74.07,1987,6,18.43,2.31
Bogota,CO,4.71,-74.07,1987,7,18.47,4.95
Bogota,CO,4.71,-74.07,1987,8,18.43,3.94
Bogota,CO,4.71,-74.07,1987,9,18.59,5.71
Bogota,CO,4.71,-74.07,1987,10,17.87,8.42
Bogota,CO,4.71,-74.07,1987,11,17.91,5.66
Bogota,CO,4.71,-74.07,1987,12,18.63,2.9
Bogota,CO,4.71,-74.07,1987,13,18.55,4.5
Bogota,CO,4.71,-74.07,1988,1,18.55,2.32
Bogota,CO,4.71,-74.07,1988,2,19.09,3.87
Bogota,CO,4.71,-74.07,1988,3,19.07,1.71
Bogota,CO,4.71,-74.07,1988,4,19.01,7.65
Bogota,CO,4.71,-74.07,1988,5,18.78,4.54
Bogota,CO,4.71,-74.07,1988,6,17.68,6.65
Bogota,CO,4.71,-74.07,1988,7,17.21,3.55
Bogota,CO,4.71,-74.07,1988,8,17.71,6.65
Bogota,CO,4.71,-74.07,1988,9,17.55,7.46
Bogota,CO,4.71,-74.07,1988,10,17.68,6.76
Bogota,CO,4.71,-74.07,1988,11,17.53,9.92
Bogota,CO,4.71,-74.07,1988,12,17.04,6.29
Bogota,CO,4.71,-74.07,1988,13,18.07,5.6
Bogota,CO,4.71,-74.07,1989,1,17.78,2.97
Bogota,CO,4.71,-74.07,1989,2,18.03,4.69
Bogota,CO,4.71,-74.07,1989,3,17.15,7.1
Bogota,CO,4.71,-74.07,1989,4,18.92,4.37
Bogota,CO,4.71,-74.07,1989,5,18.02,6.91
Bogota,CO,4.71,-74.07,1989,6,17.41,5.43
Bogota,CO,4.71,-74.07,1989,7,17.19,3.08
Bogota,CO,4.71,-74.07,1989,8,17.62,4.3
Bogota,CO,4.71,-74.07,1989,9,17.88,7.3
Bogota,CO,4.71,-74.07,1989,10,17.85,8.74
Bogota,CO,4.71,-74.07,1989,11,18.04,5.23
Bogota,CO,4.71,-74.07,1989,12,17.43,4.62
Bogota,CO,4.71,-74.07,1989,13,17.77,5.4
Bogota,CO,4.71,-74.07,1990,1,18.37,3.83
Bogota,CO,4.71,-74.07,1990,2,18.02,4.55
Bogota,CO,4.71,-74.07,1990,3,18.76,4.06
Bogota,CO,4.71,-74.07,1990,4,18.71,8.59
Bogota,CO,4.71,-74.07,1990,5,18.17,5.91
Bogota,CO,4.71,-74.07,1990,6,18.01,2.58
Bogota,CO,4.71,-74.07,1990,7,17.56,3.12
Bogota,CO,4.71,-74.07,1990,8,18.01,2.79
Bogota,CO,4.71,-74.07,1990,9,18.34,3.94
Bogota,CO,4.71,-74.07,1990,10,17.82,9.19
Bogota,CO,4.71,-74.07,1990,11,18.12,5.55
Bogota,CO,4.71,-74.07,1990,12,17.63,6.28
Bogota,CO,4.71,-74.07,1990,13,18.13,5.04
Bogota,CO,4.71,-74.07,1991,1,18.1,1.27
Bogota,CO,4.71,-74.07,1991,2,18.88,1.64
Bogota,CO,4.71,-74.07,1991,3,18.64,5.83
Bogota,CO,4.71,-74.07,1991,4,18.47,7.56
Bogota,CO,4.71,-74.07,1991,5,18.29,6.12
Bogota,CO,4.71,-74.07,1991,6,18.31,4.24
Bogota,CO,4.71,-74.07,1991,7,17.73,3.41
Bogota,CO,4.71,-74.07,1991,8,17.41,3.72
Bogota,CO,4.71,-74.07,1991,9,18.07,5.63
Bogota,CO,4.71,-74.07,1991,10,17.63,5.67
Bogota,CO,4.71,-74.07,1991,11,17.96,5.98
Bogota,CO,4.71,-74.07,1991,12,18.13,3.54
Bogota,CO,4.71,-74.07,1991,13,18.13,4.56
Bogota,CO,4.71,-74.07,1992,1,18.49,2.44
Bogota,CO,4.71,-74.07,1992,2,19.13,3.97
Bogota,CO,4.71,-74.07,1992,3,19.6,3.74
Bogota,CO,4.71,-74.07,1992,4,19.27,8.89
Bogota,CO,4.71,-74.07,1992,5,18.98,6.3
Bogota,CO,4.71,-74.07,1992,6,18.28,3.01
Bogota,CO,4.71,-74.07,1992,7,17.38,2.53
Bogota,CO,4.71,-74.07,1992,8,17.94,3.94
Bogota,CO,4.71,-74.07,1992,9,18.01,5.49
Bogota,CO,4.71,-74.07,1992,10,18.43,5.13
Bogota,CO,4.71,-74.07,1992,11,17.75,6.38
Bogota,CO,4.71,-74.07,1992,12,18.05,5.43
Bogota,CO,4.71,-74.07,1992,13,18.44,4.76
Bogota,CO,4.71,-74.07,1993,1,18.22,3.56
Bogota,CO,4.71,-74.07,1993,2,18.53,3.19
Bogota,CO,4.71,-74.07,1993,3,18.42,6.54
Bogota,CO,4.71,-74.07,1993,4,18.64,10.03
Bogota,CO,4.71,-74.07,1993,5,18.28,7.05
Bogota,CO,4.71,-74.07,1993,6,17.96,3.27
Bogota,CO,4.71,-74.07,1993,7,17.61,5.33
Bogota,CO,4.71,-74.07,1993,8,17.85,4.12
Bogota,CO,4.71,-74.07,1993,9,17.88,8.22
Bogota,CO,4.71,-74.07,1993,10,18.08,5.54
Bogota,CO,4.71,-74.07,1993,11,17.49,7.58
Bogota,CO,4.71,-74.07,1993,12,18.04,4.49
Bogota,CO,4.71,-74.07,1993,13,18.08,5.75
Bogota,CO,4.71,-74.07,1994,1,17.89,3.22
Bogota,CO,4.71,-74.07,1994,2,18.34,7.08
Bogota,CO,4.71,-74.07,1994,3,18.51,7.03
Bogota,CO,4.71,-74.07,1994,4,18.57,9.48
Bogota,CO,4.71,-74.07,1994,5,18.18,8.49
Bogota,CO,4.71,-74.07,1994,6,17.58,4.5
Bogota,CO,4.71,-74.07,1994,7,17.42,4.69
Bogota,CO,4.71,-74.07,1994,8,17.76,2.62
Bogota,CO,4.71,-74.07,1994,9,17.82,7.07
Bogota,CO,4.71,-74.07,1994,10,17.61,7.94
Bogota,CO,4.71,-74.07,1994,11,17.78,8.09
Bogota,CO,4.71,-74.07,1994,12,18.22,2.77
Bogota,CO,4.71,-74.07,1994,13,17.97,6.06
Bogota,CO,4.71,-74.07,1995,1,18.23,1.32
Bogota,CO,4.71,-74.07,1995,2,17.82,2.32
Bogota,CO,4.71,-74.07,1995,3,18.62,5.32
Bogota,CO,4.71,-74.07,1995,4,18.94,9.75
Bogota,CO,4.71,-74.07,1995,5,18.14,8.03
Bogota,CO,4.71,-74.07,1995,6,17.85,5.85
Bogota,CO,4.71,-74.07,1995,7,17.69,6.27
Bogota,CO,4.71,-74.07,1995,8,17.89,5.77
Bogota,CO,4.71,-74.07,1995,9,18.03,5.46
Bogota,CO,4.71,-74.07,1995,10,17.84,7.97
Bogota,CO,4.71,-74.07,1995,11,17.84,4.79
Bogota,CO,4.71,-74.07,1995,12,17.64,4.66
Bogota,CO,4.71,-74.07,1995,13,18.04,5.64
Bogota,CO,4.71,-74.07,1996,1,17.61,2.62
Bogota,CO,4.71,-74.07,1996,2,18.4,3.38
Bogota,CO,4.71,-74.07,1996,3,18.41,5.17
Bogota,CO,4.71,-74.07,1996,4,18.61,7.36
Bogota,CO,4.71,-74.07,1996,5,18.08,8.32
Bogota,CO,4.71,-74.07,1996,6,17.84,5.35
Bogota,CO,4.71,-74.07,1996,7,17.28,4.62
Bogota,CO,4.71,-74.07,1996,8,17.68,4.05
Bogota,CO,4.71,-74.07,1996,9,18.07,5.29
Bogota,CO,4.71,-74.07,1996,10,17.93,7.8
Bogota,CO,4.71,-74.07,1996,11,17.59,6.14
Bogota,CO,4.71,-74.07,1996,12,17.99,4.06
Bogota,CO,4.71,-74.07,1996,13,17.95,5.35
Bogota,CO,4.71,-74.07,1997,1,17.31,2.99
Bogota,CO,4.71,-74.07,1997,2,18.52,3.79
Bogota,CO,4.71,-74.07,1997,3,18.85,3.23
Bogota,CO,4.71,-74.07,1997,4,19.0,7.18
Bogota,CO,4.71,-74.07,1997,5,18.53,7.01
Bogota,CO,4.71,-74.07,1997,6,18.09,5.9
Bogota,CO,4.71,-74.07,1997,7,17.74,3.14
Bogota,CO,4.71,-74.07,1997,8,18.03,2.41
Bogota,CO,4.71,-74.07,1997,9,18.6,6.09
Bogota,CO,4.71,-74.07,1997,10,18.93,3.65
Bogota,CO,4.71,-74.07,1997,11,18.25,4.0
Bogota,CO,4.71,-74.07,1997,12,19.67,0.92
Bogota,CO,4.71,-74.07,1997,13,18.46,4.18
Bogota,CO,4.71,-74.07,1998,1,20.11,1.49
Bogota,CO,4.71,-74.07,1998,2,20.41,2.98
Bogota,CO,4.71,-74.07,1998,3,20.69,4.76
Bogota,CO,4.71,-74.07,1998,4,19.92,7.94
Bogota,CO,4.71,-74.07,1998,5,19.09,8.09
Bogota,CO,4.71,-74.07,1998,6,18.38,4.19
Bogota,CO,4.71,-74.07,1998,7,17.94,4.93
Bogota,CO,4.71,-74.07,1998,8,18.28,5.74
Bogota,CO,4.71,-74.07,1998,9,18.52,4.9
Bogota,CO,4.71,-74.07,1998,10,18.32,6.51
Bogota,CO,4.71,-74.07,1998,11,18.06,6.13
Bogota,CO,4.71,-74.07,1998,12,17.73,3.97
Bogota,CO,4.71,-74.07,1998,13,18.94,5.15
Bogota,CO,4.71,-74.07,1999,1,17.87,3.52
Bogota,CO,4.71,-74.07,1999,2,17.95,7.21
Bogota,CO,4.71,-74.07,1999,3,18.34,3.76
Bogota,CO,4.71,-74.07,1999,4,18.23,8.77
Bogota,CO,4.71,-74.07,1999,5,17.87,6.23
Bogota,CO,4.71,-74.07,1999,6,17.55,8.69
Bogota,CO,4.71,-74.07,1999,7,17.41,3.61
Bogota,CO,4.71,-74.07,1999,8,17.31,3.76
Bogota,CO,4.71,-74.07,1999,9,17.57,7.14
Bogota,CO,4.71,-74.07,1999,10,17.29,9.75
Bogota,CO,4.71,-74.07,1999,11,17.35,5.53
Bogota,CO,4.71,-74.07,1999,12,17.65,3.72
Bogota,CO,4.71,-74.07,1999,13,17.7,5.95
Bogota,CO,4.71,-74.07,2000,1,17.35,1.78
Bogota,CO,4.71,-74.07,2000,2,18.01,5.23
Bogota,CO,4.71,-74.07,2000,3,18.13,4.57
Bogota,CO,4.71,-74.07,2000,4,18.3,5.36
Bogota,CO,4.71,-74.07,2000,5,18.0,12.91
Bogota,CO,4.71,-74.07,2000,6,17.68,4.63
Bogota,CO,4.71,-74.07,2000,7,17.23,3.38
Bogota,CO,4.71,-74.07,2000,8,17.67,4.67
Bogota,CO,4.71,-74.07,2000,9,17.77,5.79
Bogota,CO,4.71,-74.07,2000,10,18.08,4.01
Bogota,CO,4.71,-74.07,2000,11,17.54,3.46
Bogota,CO,4.71,-74.07,2000,12,18.19,2.28
Bogota,CO,4.71,-74.07,2000,13,17.83,4.84
Bogota,CO,4.71,-74.07,2001,1,17.96,0.91
Bogota,CO,4.71,-74.07,2001,2,18.62,1.79
Bogota,CO,4.71,-74.07,2001,3,18.93,3.75
Bogota,CO,4.71,-74.07,2001,4,19.09,6.54
Bogota,CO,4.71,-74.07,2001,5,18.75,7.02
Bogota,CO,4.71,-74.07,2001,6,17.98,2.84
Bogota,CO,4.71,-74.07,2001,7,18.02,3.88
Bogota,CO,4.71,-74.07,2001,8,18.19,2.63
Bogota,CO,4.71,-74.07,2001,9,18.49,4.24
Bogota,CO,4.71,-74.07,2001,10,18.95,5.86
Bogota,CO,4.71,-74.07,2001,11,18.5,5.05
Bogota,CO,4.71,-74.07,2001,12,18.77,4.54
Bogota,CO,4.71,-74.07,2001,13,18.52,4.1
Bogota,CO,4.71,-74.07,2002,1,19.27,0.82
Bogota,CO,4.71,-74.07,2002,2,20.03,1.54
Bogota,CO,4.71,-74.07,2002,3,19.89,6.09
Bogota,CO,4.71,-74.07,2002,4,18.64,7.66
Bogota,CO,4.71,-74.07,2002,5,18.8,7.78
Bogota,CO,4.71,-74.07,2002,6,17.71,6.96
Bogota,CO,4.71,-74.07,2002,7,17.8,5.21
Bogota,CO,4.71,-74.07,2002,8,17.94,2.87
Bogota,CO,4.71,-74.07,2002,9,18.71,3.03
Bogota,CO,4.71,-74.07,2002,10,18.55,10.82
Bogota,CO,4.71,-74.07,2002,11,18.29,3.07
Bogota,CO,4.71,-74.07,2002,12,18.99,3.06
Bogota,CO,4.71,-74.07,2002,13,18.71,4.93
Bogota,CO,4.71,-74.07,2003,1,19.69,0.34
Bogota,CO,4.71,-74.07,2003,2,20.35,1.11
Bogota,CO,4.71,-74.07,2003,3,19.83,3.32
Bogota,CO,4.71,-74.07,2003,4,19.26,7.76
Bogota,CO,4.71,-74.07,2003,5,19.05,3.4
Bogota,CO,4.71,-74.07,2003,6,18.18,5.88
Bogota,CO,4.71,-74.07,2003,7,18.49,1.93
Bogota,CO,4.71,-74.07,2003,8,18.66,3.8
Bogota,CO,4.71,-74.07,2003,9,18.93,4.29
Bogota,CO,4.71,-74.07,2003,10,18.83,4.97
Bogota,CO,4.71,-74.07,2003,11,18.54,6.92
Bogota,CO,4.71,-74.07,2003,12,18.39,2.94
Bogota,CO,4.71,-74.07,2003,13,19.01,3.89
Bogota,CO,4.71,-74.07,2004,1,18.65,0.92
Bogota,CO,4.71,-74.07,2004,2,19.46,3.4
Bogota,CO,4.71,-74.07,2004,3,20.37,1.42
Bogota,CO,4.71,-74.07,2004,4,19.25,6.84
Bogota,CO,4.71,-74.07,2004,5,18.53,7.76
Bogota,CO,4.71,-74.07,2004,6,17.64,7.02
Bogota,CO,4.71,-74.07,2004,7,17.38,5.06
Bogota,CO,4.71,-74.07,2004,8,17.91,2.46
Bogota,CO,4.71,-74.07,2004,9,18.68,1.14
Bogota,CO,4.71,-74.07,2004,10,18.66,7.38
Bogota,CO,4.71,-74.07,2004,11,18.4,3.67
Bogota,CO,4.71,-74.07,2004,12,18.57,2.86
Bogota,CO,4.71,-74.07,2004,13,18.62,4.16
Bogota,CO,4.71,-74.07,2005,1,19.03,1.72
Bogota,CO,4.71,-74.07,2005,2,19.86,4.46
Bogota,CO,4.71,-74.07,2005,3,20.63,1.13
Bogota,CO,4.71,-74.07,2005,4,20.04,4.16
Bogota,CO,4.71,-74.07,2005,5,18.91,5.7
Bogota,CO,4.71,-74.07,2005,6,18.77,3.3
Bogota,CO,4.71,-74.07,2005,7,18.62,3.59
Bogota,CO,4.71,-74.07,2005,8,19.12,3.26
